73
4 (20, 16)
Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.0003
    weight_decay: 0
)
Model initialization complete.
Training START
-len(train_loader)- 8007
iter 100:, hard_loss_metric=0.67741048, full_loss_metric=0.22981611, full_loss_num=1003664.18750000, mean_dist=0.46968567, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.171
iter 28400:, hard_loss_metric=0.54240370, full_loss_metric=0.21229807, full_loss_num=72143.72656250, mean_dist=3.20205760, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.900

iter 28500:, hard_loss_metric=0.54493088, full_loss_metric=0.21270737, full_loss_num=71906.26562500, mean_dist=3.19748998, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.905

iter 28600:, hard_loss_metric=0.54619008, full_loss_metric=0.21280855, full_loss_num=72398.94531250, mean_dist=3.19802308, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.902

iter 28700:, hard_loss_metric=0.54224676, full_loss_metric=0.21243186, full_loss_num=71209.11718750, mean_dist=3.20058799, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.907

iter 28800:, hard_loss_metric=0.54308283, full_loss_metric=0.21263479, full_loss_num=71528.91406250, mean_dist=3.19465208, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.905

iter 28900:, hard_loss_metric=0.54382980, full_loss_metric=0.21274358, full_loss_num=72154.61718750, mean_dist=3.19372082, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.910

0:21:41.374083
iter 29000:, hard_loss_metric=0.54338026, full_loss_metric=0.21241997, full_loss_num=72960.06250000, mean_dist=3.18583155, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.906

iter 29100:, hard_loss_metric=0.54501879, full_loss_metric=0.21322173, full_loss_num=71880.88281250, mean_dist=3.20433688, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.905

iter 29200:, hard_loss_metric=0.54167026, full_loss_metric=0.21261400, full_loss_num=70956.61718750, mean_dist=3.21097898, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.906

iter 29300:, hard_loss_metric=0.54175764, full_loss_metric=0.21255070, full_loss_num=70244.42187500, mean_dist=3.21066403, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.905

iter 29400:, hard_loss_metric=0.53739136, full_loss_metric=0.21166590, full_loss_num=70823.66406250, mean_dist=3.21480203, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.906

iter 29500:, hard_loss_metric=0.54652375, full_loss_metric=0.21354410, full_loss_num=72022.36718750, mean_dist=3.20921683, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.906

iter 29600:, hard_loss_metric=0.54079223, full_loss_metric=0.21264458, full_loss_num=71175.32031250, mean_dist=3.21213722, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.911

iter 29700:, hard_loss_metric=0.54076743, full_loss_metric=0.21213259, full_loss_num=71639.27343750, mean_dist=3.21261406, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.910

iter 29800:, hard_loss_metric=0.54045391, full_loss_metric=0.21248132, full_loss_num=72370.21875000, mean_dist=3.21363091, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.911

iter 29900:, hard_loss_metric=0.54062223, full_loss_metric=0.21253200, full_loss_num=70912.88281250, mean_dist=3.21736717, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.907

0:21:41.235709
iter 30000:, hard_loss_metric=0.53866911, full_loss_metric=0.21225522, full_loss_num=70952.36718750, mean_dist=3.21671104, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.905

iter 30100:, hard_loss_metric=0.54119748, full_loss_metric=0.21224923, full_loss_num=72015.42187500, mean_dist=3.22239709, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.909

iter 30200:, hard_loss_metric=0.53959608, full_loss_metric=0.21251921, full_loss_num=70839.29687500, mean_dist=3.22304440, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.903

iter 30300:, hard_loss_metric=0.53774798, full_loss_metric=0.21266671, full_loss_num=70290.23437500, mean_dist=3.23331857, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.909

iter 30400:, hard_loss_metric=0.53613895, full_loss_metric=0.21154989, full_loss_num=70226.54687500, mean_dist=3.22511482, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.906

iter 30500:, hard_loss_metric=0.53722930, full_loss_metric=0.21317671, full_loss_num=69702.75781250, mean_dist=3.23996043, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.900

iter 30600:, hard_loss_metric=0.54032987, full_loss_metric=0.21231584, full_loss_num=70751.78125000, mean_dist=3.22934961, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.903

iter 30700:, hard_loss_metric=0.54004359, full_loss_metric=0.21307358, full_loss_num=70225.95312500, mean_dist=3.23023629, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.913

iter 30800:, hard_loss_metric=0.54242194, full_loss_metric=0.21304530, full_loss_num=71079.03125000, mean_dist=3.22956014, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.911

iter 30900:, hard_loss_metric=0.53924650, full_loss_metric=0.21277718, full_loss_num=70808.67187500, mean_dist=3.22753334, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.912

0:21:42.761249
iter 31000:, hard_loss_metric=0.53659111, full_loss_metric=0.21198912, full_loss_num=70040.90625000, mean_dist=3.23763800, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.910

iter 31100:, hard_loss_metric=0.54062963, full_loss_metric=0.21304308, full_loss_num=70714.92968750, mean_dist=3.23086524, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.910

iter 31200:, hard_loss_metric=0.53547668, full_loss_metric=0.21187651, full_loss_num=70576.49218750, mean_dist=3.23854852, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.913

iter 31300:, hard_loss_metric=0.54003996, full_loss_metric=0.21268946, full_loss_num=70750.10937500, mean_dist=3.23551607, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.906

iter 31400:, hard_loss_metric=0.53671068, full_loss_metric=0.21270317, full_loss_num=70715.18750000, mean_dist=3.23968434, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.914

iter 31500:, hard_loss_metric=0.53997445, full_loss_metric=0.21307217, full_loss_num=70510.93750000, mean_dist=3.23613214, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.908

iter 31600:, hard_loss_metric=0.53353083, full_loss_metric=0.21147420, full_loss_num=70015.60937500, mean_dist=3.23926234, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.911

iter 31700:, hard_loss_metric=0.53238779, full_loss_metric=0.21260889, full_loss_num=69121.11718750, mean_dist=3.25662661, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.915

iter 31800:, hard_loss_metric=0.53423941, full_loss_metric=0.21179889, full_loss_num=70227.42187500, mean_dist=3.24777436, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.910

iter 31900:, hard_loss_metric=0.53560227, full_loss_metric=0.21316753, full_loss_num=70105.49218750, mean_dist=3.24986029, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.908

0:21:43.023315
iter 32000:, hard_loss_metric=0.53274596, full_loss_metric=0.21189566, full_loss_num=69428.72656250, mean_dist=3.25241780, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.911

iter 32100:, hard_loss_metric=0.53752768, full_loss_metric=0.21340130, full_loss_num=69559.28125000, mean_dist=3.24648619, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.910

iter 32200:, hard_loss_metric=0.53601980, full_loss_metric=0.21236312, full_loss_num=71081.39843750, mean_dist=3.24258327, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.907

iter 32300:, hard_loss_metric=0.53581947, full_loss_metric=0.21260153, full_loss_num=69543.69531250, mean_dist=3.25939655, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.914

iter 32400:, hard_loss_metric=0.53126615, full_loss_metric=0.21161407, full_loss_num=69457.35937500, mean_dist=3.24492455, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.910

iter 32500:, hard_loss_metric=0.53453314, full_loss_metric=0.21374163, full_loss_num=69227.18750000, mean_dist=3.27679467, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.909

iter 32600:, hard_loss_metric=0.53235608, full_loss_metric=0.21252818, full_loss_num=70145.43750000, mean_dist=3.25230384, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.914

iter 32700:, hard_loss_metric=0.53044337, full_loss_metric=0.21213755, full_loss_num=68064.80468750, mean_dist=3.26810050, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.910

iter 32800:, hard_loss_metric=0.52964252, full_loss_metric=0.21186855, full_loss_num=69427.82812500, mean_dist=3.25956845, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.910

iter 32900:, hard_loss_metric=0.53039968, full_loss_metric=0.21294327, full_loss_num=67598.52343750, mean_dist=3.27900124, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.910

0:21:40.762513
iter 33000:, hard_loss_metric=0.53152519, full_loss_metric=0.21209222, full_loss_num=69829.75000000, mean_dist=3.26389337, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.914

iter 33100:, hard_loss_metric=0.53266436, full_loss_metric=0.21274716, full_loss_num=70183.63281250, mean_dist=3.26523614, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.913

iter 33200:, hard_loss_metric=0.53052855, full_loss_metric=0.21242897, full_loss_num=68046.03125000, mean_dist=3.27587414, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.912

iter 33300:, hard_loss_metric=0.52918017, full_loss_metric=0.21235009, full_loss_num=68091.25781250, mean_dist=3.27589011, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.910

iter 33400:, hard_loss_metric=0.53187728, full_loss_metric=0.21238853, full_loss_num=69164.00781250, mean_dist=3.26975489, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.913

iter 33500:, hard_loss_metric=0.53140855, full_loss_metric=0.21279158, full_loss_num=68919.82031250, mean_dist=3.27068853, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.911

iter 33600:, hard_loss_metric=0.52674752, full_loss_metric=0.21198738, full_loss_num=67796.96093750, mean_dist=3.27001929, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.916

iter 33700:, hard_loss_metric=0.53507394, full_loss_metric=0.21312872, full_loss_num=70941.63281250, mean_dist=3.27177954, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.914

iter 33800:, hard_loss_metric=0.53226388, full_loss_metric=0.21261108, full_loss_num=70582.27343750, mean_dist=3.26477456, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.914

iter 33900:, hard_loss_metric=0.52859360, full_loss_metric=0.21223435, full_loss_num=68557.21875000, mean_dist=3.27971411, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.910

0:21:40.535022
iter 34000:, hard_loss_metric=0.52612311, full_loss_metric=0.21206412, full_loss_num=67853.84375000, mean_dist=3.27552104, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.915

iter 34100:, hard_loss_metric=0.52711058, full_loss_metric=0.21176176, full_loss_num=69366.89843750, mean_dist=3.27763605, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.912

iter 34200:, hard_loss_metric=0.52575731, full_loss_metric=0.21271707, full_loss_num=67226.42187500, mean_dist=3.30945110, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.904

iter 34300:, hard_loss_metric=0.53112364, full_loss_metric=0.21283968, full_loss_num=70364.99218750, mean_dist=3.27269459, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.911

iter 34400:, hard_loss_metric=0.52849662, full_loss_metric=0.21186741, full_loss_num=69001.57812500, mean_dist=3.27192545, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.911

iter 34500:, hard_loss_metric=0.53040290, full_loss_metric=0.21299662, full_loss_num=69137.77343750, mean_dist=3.28946114, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.916

iter 34600:, hard_loss_metric=0.52604485, full_loss_metric=0.21197167, full_loss_num=68709.97656250, mean_dist=3.28623819, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.908

iter 34700:, hard_loss_metric=0.52843553, full_loss_metric=0.21245036, full_loss_num=67939.35156250, mean_dist=3.28813815, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.914

iter 34800:, hard_loss_metric=0.52596676, full_loss_metric=0.21163438, full_loss_num=68149.53125000, mean_dist=3.28962564, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.917

iter 34900:, hard_loss_metric=0.52656138, full_loss_metric=0.21302868, full_loss_num=68232.37500000, mean_dist=3.30449009, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.914

0:21:38.578357
iter 35000:, hard_loss_metric=0.52528220, full_loss_metric=0.21239735, full_loss_num=68054.90625000, mean_dist=3.30518413, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.911

iter 35100:, hard_loss_metric=0.52592874, full_loss_metric=0.21256053, full_loss_num=68098.85156250, mean_dist=3.30161810, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.919

iter 35200:, hard_loss_metric=0.53123426, full_loss_metric=0.21298707, full_loss_num=69247.57031250, mean_dist=3.28768492, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.915

iter 35300:, hard_loss_metric=0.52463210, full_loss_metric=0.21230426, full_loss_num=67606.62500000, mean_dist=3.30384088, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.919

iter 35400:, hard_loss_metric=0.52548993, full_loss_metric=0.21272312, full_loss_num=67623.79687500, mean_dist=3.30419493, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.914

iter 35500:, hard_loss_metric=0.52945530, full_loss_metric=0.21267857, full_loss_num=68944.99218750, mean_dist=3.28796244, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.910

iter 35600:, hard_loss_metric=0.52584600, full_loss_metric=0.21249050, full_loss_num=69908.67187500, mean_dist=3.28067207, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.915

iter 35700:, hard_loss_metric=0.52543253, full_loss_metric=0.21265595, full_loss_num=67743.02343750, mean_dist=3.30551338, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.916

iter 35800:, hard_loss_metric=0.52271289, full_loss_metric=0.21281861, full_loss_num=67159.93750000, mean_dist=3.31520724, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.911

iter 35900:, hard_loss_metric=0.52051997, full_loss_metric=0.21172836, full_loss_num=66882.35156250, mean_dist=3.31427693, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.917

0:21:38.061976
iter 36000:, hard_loss_metric=0.52316731, full_loss_metric=0.21214923, full_loss_num=67343.22656250, mean_dist=3.29906368, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.916

iter 36100:, hard_loss_metric=0.52685189, full_loss_metric=0.21252531, full_loss_num=69356.42187500, mean_dist=3.29253364, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.921

iter 36200:, hard_loss_metric=0.52329141, full_loss_metric=0.21245807, full_loss_num=68473.02343750, mean_dist=3.30278444, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.909

iter 36300:, hard_loss_metric=0.52468520, full_loss_metric=0.21210255, full_loss_num=68589.84375000, mean_dist=3.30041718, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.915

iter 36400:, hard_loss_metric=0.52136034, full_loss_metric=0.21149705, full_loss_num=68424.04687500, mean_dist=3.29645228, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.920

iter 36500:, hard_loss_metric=0.52481395, full_loss_metric=0.21254028, full_loss_num=67505.34375000, mean_dist=3.31546545, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.917

iter 36600:, hard_loss_metric=0.52348405, full_loss_metric=0.21248361, full_loss_num=68654.33593750, mean_dist=3.30914116, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.914

iter 36700:, hard_loss_metric=0.52073175, full_loss_metric=0.21160591, full_loss_num=67858.98437500, mean_dist=3.30992055, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.912

iter 36800:, hard_loss_metric=0.52366918, full_loss_metric=0.21196231, full_loss_num=68525.02343750, mean_dist=3.30548096, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.920

iter 36900:, hard_loss_metric=0.52353472, full_loss_metric=0.21238448, full_loss_num=68238.00781250, mean_dist=3.31762481, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.915

0:21:28.115624
iter 37000:, hard_loss_metric=0.52308577, full_loss_metric=0.21224242, full_loss_num=68644.15625000, mean_dist=3.31405926, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.919

iter 37100:, hard_loss_metric=0.51955265, full_loss_metric=0.21130814, full_loss_num=67986.14843750, mean_dist=3.31162691, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.917

iter 37200:, hard_loss_metric=0.52192730, full_loss_metric=0.21316548, full_loss_num=66828.81250000, mean_dist=3.33300877, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.917

iter 37300:, hard_loss_metric=0.52026457, full_loss_metric=0.21233226, full_loss_num=67853.41406250, mean_dist=3.33083868, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.922

iter 37400:, hard_loss_metric=0.52192014, full_loss_metric=0.21304016, full_loss_num=66842.42187500, mean_dist=3.33460808, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.918

iter 37500:, hard_loss_metric=0.51969165, full_loss_metric=0.21214494, full_loss_num=67301.09375000, mean_dist=3.32858181, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.920

iter 37600:, hard_loss_metric=0.52183765, full_loss_metric=0.21264435, full_loss_num=68523.89062500, mean_dist=3.31620049, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.915

iter 37700:, hard_loss_metric=0.52074200, full_loss_metric=0.21150744, full_loss_num=67575.38281250, mean_dist=3.31364441, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.913

iter 37800:, hard_loss_metric=0.52234483, full_loss_metric=0.21232904, full_loss_num=69082.37500000, mean_dist=3.31379914, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.921

iter 37900:, hard_loss_metric=0.51926267, full_loss_metric=0.21229024, full_loss_num=67507.00000000, mean_dist=3.33487916, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.916

0:21:33.744782
iter 38000:, hard_loss_metric=0.51945883, full_loss_metric=0.21263577, full_loss_num=67506.77343750, mean_dist=3.33616972, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.919

iter 38100:, hard_loss_metric=0.52180880, full_loss_metric=0.21238069, full_loss_num=68268.11718750, mean_dist=3.31752300, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.913

iter 38200:, hard_loss_metric=0.51972544, full_loss_metric=0.21197686, full_loss_num=68116.33593750, mean_dist=3.32650781, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.919

iter 38300:, hard_loss_metric=0.51846826, full_loss_metric=0.21217442, full_loss_num=67647.77343750, mean_dist=3.33339143, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.920

iter 38400:, hard_loss_metric=0.51669890, full_loss_metric=0.21193956, full_loss_num=66907.85156250, mean_dist=3.34017754, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.918

iter 38500:, hard_loss_metric=0.51776087, full_loss_metric=0.21225649, full_loss_num=67417.75000000, mean_dist=3.34718251, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.920

iter 38600:, hard_loss_metric=0.51740187, full_loss_metric=0.21239406, full_loss_num=67500.39843750, mean_dist=3.34804869, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.918

iter 38700:, hard_loss_metric=0.51805264, full_loss_metric=0.21232755, full_loss_num=66980.28906250, mean_dist=3.34440136, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.916

iter 38800:, hard_loss_metric=0.51585990, full_loss_metric=0.21173859, full_loss_num=66732.24218750, mean_dist=3.33784246, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.916

iter 38900:, hard_loss_metric=0.51711643, full_loss_metric=0.21156660, full_loss_num=67637.30468750, mean_dist=3.34331179, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.921

0:21:31.662870
iter 39000:, hard_loss_metric=0.51513916, full_loss_metric=0.21201472, full_loss_num=65636.28906250, mean_dist=3.35457063, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.921

iter 39100:, hard_loss_metric=0.51625794, full_loss_metric=0.21243151, full_loss_num=67514.18750000, mean_dist=3.34709501, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.919

iter 39200:, hard_loss_metric=0.51564658, full_loss_metric=0.21233952, full_loss_num=66353.90625000, mean_dist=3.36303687, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.918

iter 39300:, hard_loss_metric=0.51305246, full_loss_metric=0.21195376, full_loss_num=65807.17187500, mean_dist=3.36567807, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.917

iter 39400:, hard_loss_metric=0.51614690, full_loss_metric=0.21203929, full_loss_num=67480.61718750, mean_dist=3.34351277, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.917

iter 39500:, hard_loss_metric=0.51309699, full_loss_metric=0.21162003, full_loss_num=66870.67187500, mean_dist=3.35398889, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.921

iter 39600:, hard_loss_metric=0.51674932, full_loss_metric=0.21266912, full_loss_num=66652.39843750, mean_dist=3.35634184, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.921

iter 39700:, hard_loss_metric=0.51456147, full_loss_metric=0.21256822, full_loss_num=66130.14062500, mean_dist=3.36237454, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.918

iter 39800:, hard_loss_metric=0.51389962, full_loss_metric=0.21224606, full_loss_num=65368.60156250, mean_dist=3.36499095, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.919

iter 39900:, hard_loss_metric=0.51696324, full_loss_metric=0.21248150, full_loss_num=67161.88281250, mean_dist=3.35511327, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.914

0:21:32.160678
iter 40000:, hard_loss_metric=0.51286936, full_loss_metric=0.21134825, full_loss_num=66690.57031250, mean_dist=3.34985232, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.925

iter 40100:, hard_loss_metric=0.51412386, full_loss_metric=0.21191882, full_loss_num=66780.85937500, mean_dist=3.35433984, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.920

iter 40200:, hard_loss_metric=0.51490939, full_loss_metric=0.21149084, full_loss_num=67918.68750000, mean_dist=3.34452248, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.924

iter 40300:, hard_loss_metric=0.51203132, full_loss_metric=0.21184379, full_loss_num=65695.68750000, mean_dist=3.36745119, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.916

iter 40400:, hard_loss_metric=0.51572919, full_loss_metric=0.21334830, full_loss_num=66854.17187500, mean_dist=3.37564635, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.922

iter 40500:, hard_loss_metric=0.51531017, full_loss_metric=0.21195030, full_loss_num=67536.68750000, mean_dist=3.35698700, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.921

iter 40600:, hard_loss_metric=0.51494509, full_loss_metric=0.21243797, full_loss_num=66032.92187500, mean_dist=3.35681248, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.921

iter 40700:, hard_loss_metric=0.51224637, full_loss_metric=0.21189003, full_loss_num=66748.10937500, mean_dist=3.36626434, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.918

iter 40800:, hard_loss_metric=0.51412630, full_loss_metric=0.21184547, full_loss_num=66685.53906250, mean_dist=3.36675119, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.919

iter 40900:, hard_loss_metric=0.51307958, full_loss_metric=0.21231678, full_loss_num=65902.50781250, mean_dist=3.37295890, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.919

0:21:33.446834
iter 41000:, hard_loss_metric=0.51156241, full_loss_metric=0.21175608, full_loss_num=65146.26562500, mean_dist=3.37962580, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.924

iter 41100:, hard_loss_metric=0.51281935, full_loss_metric=0.21208997, full_loss_num=66553.20312500, mean_dist=3.36617947, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.925

iter 41200:, hard_loss_metric=0.50865096, full_loss_metric=0.21144980, full_loss_num=66470.66406250, mean_dist=3.37136841, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.921

iter 41300:, hard_loss_metric=0.51403260, full_loss_metric=0.21218280, full_loss_num=66757.51562500, mean_dist=3.36518288, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.921

iter 41400:, hard_loss_metric=0.51145101, full_loss_metric=0.21166636, full_loss_num=65938.74218750, mean_dist=3.37449455, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.924

iter 41500:, hard_loss_metric=0.51381934, full_loss_metric=0.21278292, full_loss_num=66143.89843750, mean_dist=3.38220096, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.923

iter 41600:, hard_loss_metric=0.50785667, full_loss_metric=0.21132208, full_loss_num=65344.42187500, mean_dist=3.36817718, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.925

iter 41700:, hard_loss_metric=0.51498908, full_loss_metric=0.21267025, full_loss_num=66863.35156250, mean_dist=3.37607336, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.920

iter 41800:, hard_loss_metric=0.51292062, full_loss_metric=0.21237341, full_loss_num=65567.35156250, mean_dist=3.37158012, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.920

iter 41900:, hard_loss_metric=0.51009005, full_loss_metric=0.21205801, full_loss_num=65644.82031250, mean_dist=3.38583302, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.926

0:21:32.030553
iter 42000:, hard_loss_metric=0.50948000, full_loss_metric=0.21221527, full_loss_num=64932.59375000, mean_dist=3.38843417, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.920

iter 42100:, hard_loss_metric=0.50994200, full_loss_metric=0.21267051, full_loss_num=66231.81250000, mean_dist=3.38019633, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.921

iter 42200:, hard_loss_metric=0.51253259, full_loss_metric=0.21209630, full_loss_num=65651.39843750, mean_dist=3.37179470, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.923

iter 42300:, hard_loss_metric=0.51013100, full_loss_metric=0.21240780, full_loss_num=64915.80859375, mean_dist=3.38212943, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.920

iter 42400:, hard_loss_metric=0.51005137, full_loss_metric=0.21137747, full_loss_num=66813.95312500, mean_dist=3.37524533, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.921

iter 42500:, hard_loss_metric=0.50905955, full_loss_metric=0.21195440, full_loss_num=65921.85937500, mean_dist=3.39152527, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.920

